event_name,user_pseudo_id,user_id,package_id,package_name
select_item,529F376D0ABA48EDB3DC56A914EEB431,179231,1463,Paket Hemat Mustafa Catering
select_item,78C3E6801B714A4B86493861407F86E1,180829,28,Pink Lunch
select_item,78C3E6801B714A4B86493861407F86E1,180829,1529,Yummy
select_item,78C3E6801B714A4B86493861407F86E1,180829,1535,Spicy
select_item,78C3E6801B714A4B86493861407F86E1,180829,315,Luncheap by AJ Catering
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,18,Deluxe Lunch
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,18,Deluxe Lunch
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,18,Deluxe Lunch
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,76,Barasa by KokoWoku
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,479,Chinese Wok
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,1532,Suapan Sedap
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,1,Basic Lunch
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,206,D'Lunch by d'Sun
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,18,Deluxe Lunch
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,20,Healthy Lunch
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,30,Western
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,76,Barasa by KokoWoku
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,95,Tastylicious Lunch
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,564,Sangjasal Korean Doshirak
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,786,Burrito Crunchy Chicken
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,931,The Soy Story
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,924,Bekal Bunda
select_item,0B36E649DACC4F70B2A876D08B40181E,150149,931,The Soy Story
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,1545,Deluxe X Jago Coffee
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,1,Basic Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,18,Deluxe Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,18,Deluxe Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,1525,Tasty II
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,77,Bakudapa Lunch by KokoWoku
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,87,NUSA by Betawi Corner
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,1,Basic Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,18,Deluxe Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,18,Deluxe Lunch
select_item,493D1E97229D460CBCE368909138BEC1,180460,931,The Soy Story
select_item,1FA401B9286441CFB640EDFF142609D4,35725,1498,Salad by  Kulina x Sayur Box  Lunch
select_item,745E358CEC28426DA22C143B7C6730A8,180079,75,Hemat Nusantara
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1504,Mini Bekal Bunda
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1497,Tasty
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1528,Savoury
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1525,Tasty II
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1528,Savoury
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1530,Treats
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1535,Spicy
select_item,745E358CEC28426DA22C143B7C6730A8,180079,75,Hemat Nusantara
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1525,Tasty II
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1530,Treats
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1527,Delight
select_item,745E358CEC28426DA22C143B7C6730A8,180079,1528,Savoury
select_item,CB8923F69E7A456782845774752B1BCC,172952,1545,Deluxe X Jago Coffee
select_item,CB8923F69E7A456782845774752B1BCC,172952,1,Basic Lunch
select_item,CB8923F69E7A456782845774752B1BCC,172952,1542,Paket Langganan Mealbox Eatever
select_item,2F093584D4084D16932544798EC94E5F,160012,931,The Soy Story
select_item,005E241DD5F54609A6DDD335E75FD769,187009,1529,Yummy
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1420,Spesial Pack
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,675,Nutripack
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,346,Lunchbox by Sukma Catering
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1497,Tasty
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,924,Bekal Bunda
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,61,Java Lunch
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,61,Java Lunch
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,634,Sajian Sunda Ceu Kokom
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,180,Chinese Lunch
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,356,Tastylicious Rantangan 3 pax - Lunch
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1532,Suapan Sedap
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1529,Yummy
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1530,Treats
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1527,Delight
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1525,Tasty II
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1527,Delight
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1528,Savoury
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1432,Deluxe Lunch Bundling (2 pax)
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,125,DKI Catering
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,288,Happy Lunchie!
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1544,Healthy Catering Premium Package
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,479,Chinese Wok
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,346,Lunchbox by Sukma Catering
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,633,Siam Thai Kitchen
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,95,Tastylicious Lunch
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,180,Chinese Lunch
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,206,D'Lunch by d'Sun
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,126,Aleph by AJ Catering
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,355,Tastylicious Rantangan 2 pax - Lunch
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,786,Burrito Crunchy Chicken
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,790,Paket Penak
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,924,Bekal Bunda
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1182,Mau Tahu?
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1034,Oh! Salad
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1524,Basic Lunch Plus
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1532,Suapan Sedap
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1532,Suapan Sedap
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,1530,Treats
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,18,Deluxe Lunch
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,479,Chinese Wok
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,95,Tastylicious Lunch
select_item,01A5981D8B7847E0B3BBEAA4DBB7EA5C,43725,95,Tastylicious Lunch
select_item,03A88433CAFE4F8FBDA93402457E03B1,187093,1535,Spicy
select_item,066CAD01275245C1A4738C215E52915D,185487,1455,Sajian Sunda Ceu Kokom DInner
select_item,066CAD01275245C1A4738C215E52915D,185487,1455,Sajian Sunda Ceu Kokom DInner
select_item,066CAD01275245C1A4738C215E52915D,185487,95,Tastylicious Lunch
select_item,066CAD01275245C1A4738C215E52915D,185487,1508,Bundling 2 Pack Salad Kulina x Sayurbox Lunch
select_item,066CAD01275245C1A4738C215E52915D,185487,1503,Salad + Jus Buah by Kulina x Sayur Box Dinner
select_item,066CAD01275245C1A4738C215E52915D,185487,1499,Salad by Kulina x Sayur Box Dinner
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,1523,Mamasse
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,1,Basic Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,1529,Yummy
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,18,Deluxe Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,1527,Delight
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,1525,Tasty II
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,125,DKI Catering
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,1535,Spicy
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,1527,Delight
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,20,Healthy Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,1,Basic Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,18,Deluxe Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,,1,Basic Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1,Basic Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,18,Deluxe Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1532,Suapan Sedap
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1529,Yummy
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1530,Treats
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1527,Delight
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1525,Tasty II
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,91,Mini Basic
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,924,Bekal Bunda
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,61,Java Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,125,DKI Catering
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,18,Deluxe Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1,Basic Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,75,Hemat Nusantara
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1434,Basic Lunch Bundling (2 pax)
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,88,Makmur (Makan Murah)
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,924,Bekal Bunda
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1,Basic Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,18,Deluxe Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1497,Tasty
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,924,Bekal Bunda
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,61,Java Lunch
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1527,Delight
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1525,Tasty II
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,1432,Deluxe Lunch Bundling (2 pax)
select_item,10C77CE4EAE64A8C82426A4C21BC82DB,187131,125,DKI Catering
select_item,184AB5375FBF4B1E87AC173A5D968F97,181001,1497,Tasty
select_item,1D59F88F01CA4021B050254594A170DF,,1497,Tasty
select_item,1D59F88F01CA4021B050254594A170DF,,1527,Delight
select_item,1D59F88F01CA4021B050254594A170DF,,1497,Tasty
select_item,1D59F88F01CA4021B050254594A170DF,,28,Pink Lunch
select_item,1D59F88F01CA4021B050254594A170DF,,1492,Bundling 2 Pax Pink Lunch
select_item,1D59F88F01CA4021B050254594A170DF,,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,1D59F88F01CA4021B050254594A170DF,,1491,Bundling 2 Pax Java Lunch
select_item,1D59F88F01CA4021B050254594A170DF,,1526,Bundling 2 Pack Tasty II Kulina x Twenty8
select_item,1D59F88F01CA4021B050254594A170DF,,1497,Tasty
select_item,1D59F88F01CA4021B050254594A170DF,,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,1D59F88F01CA4021B050254594A170DF,,1526,Bundling 2 Pack Tasty II Kulina x Twenty8
select_item,1D59F88F01CA4021B050254594A170DF,,1491,Bundling 2 Pax Java Lunch
select_item,1D59F88F01CA4021B050254594A170DF,,1492,Bundling 2 Pax Pink Lunch
select_item,1D59F88F01CA4021B050254594A170DF,,1535,Spicy
select_item,1D59F88F01CA4021B050254594A170DF,,1491,Bundling 2 Pax Java Lunch
select_item,1EBAF0B9ECAB46118605F61EB0CADDF1,152701,555,Oishi Japanese Bento
select_item,1EBAF0B9ECAB46118605F61EB0CADDF1,152701,18,Deluxe Lunch
select_item,1EBAF0B9ECAB46118605F61EB0CADDF1,152701,28,Pink Lunch
select_item,1EBAF0B9ECAB46118605F61EB0CADDF1,152701,1497,Tasty
select_item,1EBAF0B9ECAB46118605F61EB0CADDF1,152701,1,Basic Lunch
select_item,23B09E91E7444888B7C2CFEF723C53F1,187151,1529,Yummy
select_item,23B09E91E7444888B7C2CFEF723C53F1,187151,1535,Spicy
select_item,23B09E91E7444888B7C2CFEF723C53F1,187151,1527,Delight
select_item,23B09E91E7444888B7C2CFEF723C53F1,187151,1527,Delight
select_item,23B09E91E7444888B7C2CFEF723C53F1,187151,1497,Tasty
select_item,23B09E91E7444888B7C2CFEF723C53F1,187151,1497,Tasty
select_item,24233C07B1D8432DAA4BB12FEEBEC411,164854,18,Deluxe Lunch
select_item,255B4576B4A8439F80EEA156FCFEB733,119405,1,Basic Lunch
select_item,255B4576B4A8439F80EEA156FCFEB733,119405,18,Deluxe Lunch
select_item,2B1391D7BFB740CF99E49597928675D6,80661,1532,Suapan Sedap
select_item,2B1391D7BFB740CF99E49597928675D6,80661,18,Deluxe Lunch
select_item,2B1391D7BFB740CF99E49597928675D6,80661,1497,Tasty
select_item,2B1391D7BFB740CF99E49597928675D6,80661,288,Happy Lunchie!
select_item,2B1391D7BFB740CF99E49597928675D6,80661,346,Lunchbox by Sukma Catering
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,110704,20,Healthy Lunch
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,110704,20,Healthy Lunch
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,110704,971,Nasi Merah Nusantara
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,110704,564,Sangjasal Korean Doshirak
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,110704,646,Nasi Mangkok
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,110704,924,Bekal Bunda
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,110704,1186,Miniketo
select_item,39B7F254410B4EFB888ECC089648494E,184449,1529,Yummy
select_item,39B7F254410B4EFB888ECC089648494E,184449,675,Nutripack
select_item,39B7F254410B4EFB888ECC089648494E,184449,1527,Delight
select_item,39B7F254410B4EFB888ECC089648494E,184449,18,Deluxe Lunch
select_item,3C5426490E884FC5A48DB1D99CAA828C,184737,1186,Miniketo
select_item,3C5426490E884FC5A48DB1D99CAA828C,184737,1034,Oh! Salad
select_item,3C5426490E884FC5A48DB1D99CAA828C,184737,1504,Mini Bekal Bunda
select_item,3C5426490E884FC5A48DB1D99CAA828C,184737,1034,Oh! Salad
select_item,3C5426490E884FC5A48DB1D99CAA828C,184737,1186,Miniketo
select_item,3C5426490E884FC5A48DB1D99CAA828C,184737,1034,Oh! Salad
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,180,Chinese Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,95,Tastylicious Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,20,Healthy Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,180,Chinese Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,95,Tastylicious Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,18,Deluxe Lunch
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,1527,Delight
select_item,3E6BEF1EFB8B41F38AC2B1568DE1CEE5,179521,1497,Tasty
select_item,3F7D3D25706B433C9B213F186604A4AD,,1533,Healthy Lunch by Bakoel Mama
select_item,3F7D3D25706B433C9B213F186604A4AD,,18,Deluxe Lunch
select_item,3F7D3D25706B433C9B213F186604A4AD,,1,Basic Lunch
select_item,3F7D3D25706B433C9B213F186604A4AD,,1497,Tasty
select_item,3F7D3D25706B433C9B213F186604A4AD,,91,Mini Basic
select_item,3F7D3D25706B433C9B213F186604A4AD,,180,Chinese Lunch
select_item,3F7D3D25706B433C9B213F186604A4AD,,1530,Treats
select_item,3F7D3D25706B433C9B213F186604A4AD,,1527,Delight
select_item,3F7D3D25706B433C9B213F186604A4AD,,1535,Spicy
select_item,3F7D3D25706B433C9B213F186604A4AD,,18,Deluxe Lunch
select_item,3F7D3D25706B433C9B213F186604A4AD,,1,Basic Lunch
select_item,3F7D3D25706B433C9B213F186604A4AD,,585,Combo Chinese Lunch + Sari Kedondong
select_item,3F7D3D25706B433C9B213F186604A4AD,,91,Mini Basic
select_item,3F7D3D25706B433C9B213F186604A4AD,,786,Burrito Crunchy Chicken
select_item,3F7D3D25706B433C9B213F186604A4AD,,1491,Bundling 2 Pax Java Lunch
select_item,3F7D3D25706B433C9B213F186604A4AD,,1123,Deluxe Lunch Bundling (3 pax)
select_item,3F7D3D25706B433C9B213F186604A4AD,,1432,Deluxe Lunch Bundling (2 pax)
select_item,3F7D3D25706B433C9B213F186604A4AD,,1446,Sajian Sunda Ceu Kokom Bundling (3 Pax)
select_item,3F7D3D25706B433C9B213F186604A4AD,,1516,Bundling 2 Pack Salad + Juice Kulina x Sayurbox Lunch
select_item,3F7D3D25706B433C9B213F186604A4AD,,1540,Paket Langganan Family Eatever
select_item,3F7D3D25706B433C9B213F186604A4AD,,1540,Paket Langganan Family Eatever
select_item,3F7D3D25706B433C9B213F186604A4AD,,479,Chinese Wok
select_item,3F7D3D25706B433C9B213F186604A4AD,,1,Basic Lunch
select_item,3F7D3D25706B433C9B213F186604A4AD,,636,Mentai Rice
select_item,3F7D3D25706B433C9B213F186604A4AD,,355,Tastylicious Rantangan 2 pax - Lunch
select_item,3F7D3D25706B433C9B213F186604A4AD,,924,Bekal Bunda
select_item,3F7D3D25706B433C9B213F186604A4AD,,478,Chinese Wok Mini
select_item,3F7D3D25706B433C9B213F186604A4AD,,479,Chinese Wok
select_item,3F7D3D25706B433C9B213F186604A4AD,,1369,Rantangan Dinner (2-3 porsi)
select_item,48864B8E9B444242947E16228C9A968B,91044,1497,Tasty
select_item,48864B8E9B444242947E16228C9A968B,91044,180,Chinese Lunch
select_item,48864B8E9B444242947E16228C9A968B,91044,28,Pink Lunch
select_item,48864B8E9B444242947E16228C9A968B,91044,61,Java Lunch
select_item,4A7F3C29BBCA42958033A5A7A26067AF,112704,1497,Tasty
select_item,4A7F3C29BBCA42958033A5A7A26067AF,112704,1526,Bundling 2 Pack Tasty II Kulina x Twenty8
select_item,4A7F3C29BBCA42958033A5A7A26067AF,112704,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,4A7F3C29BBCA42958033A5A7A26067AF,112704,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,4A7F3C29BBCA42958033A5A7A26067AF,112704,1527,Delight
select_item,4A7F3C29BBCA42958033A5A7A26067AF,112704,18,Deluxe Lunch
select_item,4A7F3C29BBCA42958033A5A7A26067AF,112704,1534,Healthy Dinner by Bakoel Mama
select_item,4B28B77D27214E33BB3BC374C64976FC,186487,18,Deluxe Lunch
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,1533,Healthy Lunch by Bakoel Mama
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,1529,Yummy
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,220,Masakan Mama - Lunch
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,478,Chinese Wok Mini
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,1182,Mau Tahu?
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,1528,Savoury
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,931,The Soy Story
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,931,The Soy Story
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,220,Masakan Mama - Lunch
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,30,Western
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,258,Belle Amie
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,556,Nasi Kucing
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,555,Oishi Japanese Bento
select_item,4C18FCEB2DF34C0B97EF63EE65A0B7EF,185676,1182,Mau Tahu?
select_item,50039888EF034E0A917FF939699AB50A,,675,Nutripack
select_item,52C86A232F814835A57C73B7C596E526,92585,1541,Paket Langganan Couple Eatever
select_item,52C86A232F814835A57C73B7C596E526,92585,18,Deluxe Lunch
select_item,52C86A232F814835A57C73B7C596E526,92585,1497,Tasty
select_item,52C86A232F814835A57C73B7C596E526,92585,1,Basic Lunch
select_item,52C86A232F814835A57C73B7C596E526,92585,18,Deluxe Lunch
select_item,52C86A232F814835A57C73B7C596E526,92585,1529,Yummy
select_item,52C86A232F814835A57C73B7C596E526,92585,1527,Delight
select_item,52C86A232F814835A57C73B7C596E526,92585,88,Makmur (Makan Murah)
select_item,52C86A232F814835A57C73B7C596E526,92585,1,Basic Lunch
select_item,52C86A232F814835A57C73B7C596E526,92585,1393,Java Dinner
select_item,52C86A232F814835A57C73B7C596E526,92585,1497,Tasty
select_item,52C86A232F814835A57C73B7C596E526,92585,1455,Sajian Sunda Ceu Kokom DInner
select_item,52C86A232F814835A57C73B7C596E526,92585,1454,Basic Dinner
select_item,52C86A232F814835A57C73B7C596E526,92585,1393,Java Dinner
select_item,52C86A232F814835A57C73B7C596E526,92585,1454,Basic Dinner
select_item,52C86A232F814835A57C73B7C596E526,92585,1447,Sajian Sunda Ceu Kokom Bundling Dinner (3 Pax)
select_item,52C86A232F814835A57C73B7C596E526,92585,1455,Sajian Sunda Ceu Kokom DInner
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,924,Bekal Bunda
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,634,Sajian Sunda Ceu Kokom
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,1475,Bundling 2 pax Soto Nusantara
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,675,Nutripack
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,633,Siam Thai Kitchen
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,87,NUSA by Betawi Corner
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,355,Tastylicious Rantangan 2 pax - Lunch
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,356,Tastylicious Rantangan 3 pax - Lunch
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,355,Tastylicious Rantangan 2 pax - Lunch
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,87,NUSA by Betawi Corner
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,1,Basic Lunch
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,1532,Suapan Sedap
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,355,Tastylicious Rantangan 2 pax - Lunch
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,95,Tastylicious Lunch
select_item,55289B618B344E52BB70D6BF275BDC5A,187088,355,Tastylicious Rantangan 2 pax - Lunch
select_item,5914B0B1D67F4DA2B67C31D67037ECEF,171785,1529,Yummy
select_item,5A71C1D1560E475AAB4844B00C72830F,94793,1454,Basic Dinner
select_item,5A71C1D1560E475AAB4844B00C72830F,94793,1527,Delight
select_item,5A71C1D1560E475AAB4844B00C72830F,94793,1454,Basic Dinner
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,94146,833,Soto Nusantara
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,94146,1361,Rantang Rumahan
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,94146,368,Serantang Bersama - Lunch by Caterspot
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,94146,1470,Rantangan Komplit (3 pax)
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,94146,833,Soto Nusantara
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,94146,1361,Rantang Rumahan
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,94146,1,Basic Lunch
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,94146,18,Deluxe Lunch
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,94146,1497,Tasty
select_item,64DA7870FAF24F11A933A32C293BB49C,163768,1034,Oh! Salad
select_item,64DA7870FAF24F11A933A32C293BB49C,163768,1034,Oh! Salad
select_item,64DA7870FAF24F11A933A32C293BB49C,163768,1182,Mau Tahu?
select_item,64DA7870FAF24F11A933A32C293BB49C,163768,1498,Salad by  Kulina x Sayur Box  Lunch
select_item,64DA7870FAF24F11A933A32C293BB49C,163768,1420,Spesial Pack
select_item,64DA7870FAF24F11A933A32C293BB49C,163768,1182,Mau Tahu?
select_item,64DA7870FAF24F11A933A32C293BB49C,163768,1034,Oh! Salad
select_item,64DD9320F57F4B8CB27D2ADC4199D40E,63306,634,Sajian Sunda Ceu Kokom
select_item,672B1664E1EE4040AF6EE0B2EB037BEB,88205,206,D'Lunch by d'Sun
select_item,6AD0B0C87078411EAC94E234C9303279,59104,924,Bekal Bunda
select_item,6AD0B0C87078411EAC94E234C9303279,59104,18,Deluxe Lunch
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1,Basic Lunch
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1186,Miniketo
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1497,Tasty
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1527,Delight
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1529,Yummy
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1527,Delight
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1555,Delight x Jago Coffee
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1535,Spicy
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1542,Paket Langganan Mealbox Eatever
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1541,Paket Langganan Couple Eatever
select_item,6AD0B0C87078411EAC94E234C9303279,59104,1511,Bundling 2 Pack Tasty Kulina x Twenty8
